0.0 0.0 1.0
1.0101010101010102 0.0 2.020304050607081
2.0202020202020203 0.0 5.081216202428324
3.0303030303030303 0.0 10.182736455463727
4.040404040404041 0.0 17.324864809713297
5.050505050505051 0.0 26.50760126517703
6.0606060606060606 0.0 37.73094582185491
7.070707070707071 0.0 50.994898479746965
8.080808080808081 0.0 66.29945923885319
9.090909090909092 0.0 83.64462809917357
10.101010101010102 0.0 103.03040506070812
11.111111111111112 0.0 124.45679012345683
12.121212121212121 0.0 147.92378328741964
13.131313131313131 0.0 173.43138455259668
14.141414141414142 0.0 200.97959391898786
15.151515151515152 0.0 230.56841138659323
16.161616161616163 0.0 262.19783695541275
17.171717171717173 0.0 295.8678706254464
18.181818181818183 0.0 331.5785123966943
19.191919191919194 0.0 369.3297622691563
20.202020202020204 0.0 409.1216202428325
21.212121212121215 0.0 450.9540863177228
22.222222222222225 0.0 494.8271604938273
23.232323232323235 0.0 540.7408427711459
24.242424242424242 0.0 588.6951331496786
25.252525252525253 0.0 638.6900316294256
26.262626262626263 0.0 690.7255382103867
27.272727272727273 0.0 744.8016528925621
28.282828282828284 0.0 800.9183756759514
29.292929292929294 0.0 859.0757065605551
30.303030303030305 0.0 919.2736455463729
31.313131313131315 0.0 981.5121926334049
32.323232323232325 0.0 1045.791347821651
33.333333333333336 0.0 1112.1111111111113
34.343434343434346 0.0 1180.4714825017857
35.35353535353536 0.0 1250.8724619936743
36.36363636363637 0.0 1323.3140495867772
37.37373737373738 0.0 1397.7962452810941
38.38383838383839 0.0 1474.319049076625
39.3939393939394 0.0 1552.8824609733704
40.40404040404041 0.0 1633.48648097133
41.41414141414142 0.0 1716.1311090705035
42.42424242424243 0.0 1800.8163452708911
43.43434343434344 0.0 1887.542189572493
44.44444444444445 0.0 1976.3086419753092
45.45454545454546 0.0 2067.1157024793392
46.46464646464647 0.0 2159.9633710845837
47.47474747474748 0.0 2254.8516477910425
48.484848484848484 0.0 2351.780532598714
49.494949494949495 0.0 2450.750025507601
50.505050505050505 0.0 2551.7601265177022
51.515151515151516 0.0 2654.8108356290177
52.525252525252526 0.0 2759.902152841547
53.535353535353536 0.0 2867.0340781552904
54.54545454545455 0.0 2976.2066115702482
55.55555555555556 0.0 3087.41975308642
56.56565656565657 0.0 3200.6735027038058
57.57575757575758 0.0 3315.967860422406
